address,amount
0x458a6af3c2c5a5d0942b377eda5f1eea4020d486,897.864306432949805572
0x78353498a7c2741d52de5ef45e58bd17148a6297,892.577759638820271300
0xd44c66379a6e914c6a862970a4c068ddded94aa4,892.431642782068454173
0x2c0c7349f6bf53990762d49546bd9dbf003ee721,885.313627000000000000
0x68babf3ba84e7eceeae5f924aa426d5f70ee83c2,883.874234154977431204
0x6b3d49386770466dd553d24cab2fd1fb9e44fabb,880.000000000000000000
0x4d648ee82c4d436d3a1982364ccbf93141345cde,869.929543570293190445
0x98419af33012836c6a57f876a7b9e2a9d21794d7,860.000000000000000000
0x4ad84fbd771ab2688e1a391af8d51e4b548d5c2a,855.362328002782023053
0x0a0bb7d1b8e59d58c60773a8de2b894c8a4bac81,844.966615721368120524
0x398d72e24237bcb8b361b453cac4b514677e2d7d,835.535035786810124629
0x0b4f7990b502409495ffb97bf395898a591c7576,825.000000000000000000
0xae7ff4b115d52b45e7613251441e5e97eb039005,800.000000000000000000
0x8719f35f35533c5cf52f14dd5a86dc2bcde2d7a8,799.922925996167538793
0x676ac0b3ffc808c840f464bf509e76a8b2105700,760.592147533386820699
0x5d091e92d2bf0bac257f448be6108bd2994a5aa8,750.000000000000000000
0x87e46717902591da293c8eb4428f5549f74f02ef,750.000000000000000000
0x0681e0ae357ad2aa0b9ea26b826aebcceb2d1e64,750.000000000000000000
0x414a46a8c33c53971145a6f8798c9fa73fbf37eb,740.608133511108903590
0x24bb3fae6537dddb6caace32a074815336b33494,705.731040000000000000
0x68fc545bb4b26e801735fbb57a470247d744b843,700.000000000000000000
0x1a0462a5be369fbc8bf728f3aeb1e77156392d86,696.191205000000000000
0x67d6693349d0cce83019b255de5516d384003239,684.076078021799616116
0x6b6fc0d7086f0f68fe35279e64546af85e0e6165,675.000000000000000000
0x645139d88fb4b5c284c536f35ef01580b2844d64,670.000000000000000000
0x2e88ca0b6398b8feaf799eac4551b5932fe063ab,664.625908919456868954
0x32a217f47cbaaf38ce83746f01cb29585d2d2d7c,660.270588000000000000
0x4902be153b34bd82c8c99108aea99beae80f4c05,657.162710000000000000
0x48d23b0e1a23523650492f2d182b6e46ec94cf5a,654.791253364174422509
0x6ff4bc2d55eab557f5b1b54fdf4c7fe0b2540eb9,651.161430621314126524
0xc6b69ab6898b88d50216be6b685299c8b8ca7f40,649.999999999999999350
0x4a9a41fe5b3d612d4f8bebffb015197c6392735b,645.193329457471551425
0xcecad74221fa59a72519aa5979800a9903e0de9e,625.738671000000000000
0xa8b1198b70e68d285e7f5e28f6f05e0b54d93688,616.180756537623576300
0x34fa9f8c69e4e280ef02711c3e40e2975bb705af,600.000000000000000000
0xb4d282f58a9728260ed39da7bdec13fb64f41ee1,587.730843000000000000
0x2a8de71a2e00a8d5c6f13e667fc5d29e9d7147d5,584.685394461569989541
0x28e9a0cde998cbf02ae364f8de3f2716eb22d50c,582.999999999999997635
0xd58bba9226646e9acab8fe9aa33eee35316cc7fb,569.990995000000000000
0x5ac3dd6719c492645a253ffb428a4f2bbc021bd1,560.000000000000000000
0xe114e90fa6e8756ed60adf9d73aa0a2d92ce1aa9,557.723168073687293689
0x2772d427614d1b16b61208d1336051d4f01e9a51,555.570011988812473436
0x34ed38907c1ff4210011d578efe1f95486da84ea,546.230717349928342613
0xe0ce9fce528a73fe8e6235c273845c51a6be7013,540.000000000000000000
0x4bfb5b03c9105d868d29d767f95c2224a0943e49,530.000000000000000000
0x252ca83bf7b92782dd8e43ca72af9714eb79e2ea,517.849940000000000000
0x21aedec53ab7593b77c9558942f0c9e78131e8d7,505.999999999999995930
0xa4ce2c423c262b473960b9195d135b3afc914d48,500.499999999999999945
0xe120c67a7662f55200405c8f840ef476bfc2cb9f,500.000000000000000000
0x77464afa8ca8592f51cdeba44e5c31ee3aa50d36,500.000000000000000000
0x9fce1ff2ebc332f9de35dd4ee97a36915f30c327,500.000000000000000000
0x314e46c70e9085e0356565ca262c174817771e14,500.000000000000000000
0x81e7436ae65a5d3a35793ff1b5dc82e3b12c9a68,500.000000000000000000
0xa1bcf2cb42cd36178bf774da1ae10fcbdde84366,500.000000000000000000
0x99d343adde77dce3ed2a68f21df10b0a8c7ca838,500.000000000000000000
0xa9a8f8824b7bc68f745acd8199b0a17bd61a6235,500.000000000000000000
0x5c44d710a75051659a22d45109f9ee67edc1300e,495.116168908340321428
0xeb47fa16f2d2c911cd615124776fe0545f775520,487.023185316845577103
0x3042536ba2019f824da2db1756b35cadd83b7251,451.943542534904847913
0x117364c0211ce57f4f732fad850f06777d444c56,450.000000000000000000
0x5d30e56a435f54e584f5c93be50f6d57da58f890,450.000000000000000000
0x6e71ded42edbc332be2cd381da23ef78f1094340,450.000000000000000000
0x315d82545b367519fcbf1f09f063b749bb332b2b,444.541280159604352660
0x146fdfa37c86c3c3abf44c498a3f7fe5357fd7e4,439.597603087352767295
0x902f26c5e8834f138499102e76d081710c8aac39,410.000000000000000000
0xd5680ded600f9df4a6e163b868a927301270903d,410.000000000000000000
0x66de7757e105b1c7602289e37eaf9c8c311f4366,400.000000000000000000
0x66ca4b69c2fd8ebb3c6d71b7f0b4f2f3839a9920,400.000000000000000000
0x26e4a346b3ad4fb1a5f0a2c9c820d6bef25bb0b3,400.000000000000000000
0xa20510d37b1f01e84c5c170f0246f9b8bbe4c09f,400.000000000000000000
0x6bd5dde8717290fc2cc767b7628fe197a3a58984,400.000000000000000000
0xc29ef9de9d66812b6a33a65b272958bd408166cc,400.000000000000000000
0x6f3ecc871e7c321204f0bf376db0f8d37ec2cc53,400.000000000000000000
0x4d5221978ba31a0ec5b0ee24ab7db9a87301320b,400.000000000000000000
0x9013d031bcf37f5f57c3e6af9a87f9eeae5234e5,397.648589362494456028
0xd039968e46944d8b00c0a23e56a6ea66efedf9d7,386.547550200000000000
0xda798fcad71b4cfc9a87701a5a7b16246f82aa2e,360.000000000000000000
0x08252fe263ac2774863d15bd61ef5faf3aafb7a0,360.000000000000000000
0x4dcb8b113da4472284adb02a0a180a3a73044ef3,359.879400000000000000
0xab6f18d4dbade5aea94e4f0967d2a2bce6aa447b,356.785714285714286606
0x3240b24d39c54c22b25215c1ea5fdeeea7e4e357,340.999999999999996095
0x452f669a5474961aea2e0e479f04d726ada93a2d,330.000000000000000000
0xfdd394e7621273b0704395b022d10882a4c239c6,300.000000000000000000
0x155501b7b03cd650f1ab1e0f128f99886e2b01be,300.000000000000000000
0xe344ca5ef86005c0c8c7c8dd74ba3d940d54051b,300.000000000000000000
0x317d8a42aa041a4cbb5b9875c0438a05abcd7b25,300.000000000000000000
0x62f1a679c6dce29da3b9722c7baeb824b1e39d3d,297.693675000000000000
0x52a3a7d1d84772ba1384ee0385275fe16a8513cc,277.648668891579813733
0x3393b9542ebefb17eed1c2465c51b3aded9ca319,270.363784259297997280
0x1e57bf2aab3177cc18c26ce9f4e99ca41fd9ddd4,270.000000000000000000
0xd7a6d6d4e803c16242638487a4c488e08f34bbdf,269.857100000000000000
0xfebc300c1a955a30870282e1b1aa3eaca7196c98,261.373520026668671487
0xefb1af6ed095dd9977c1323147e0f1c5b657dec5,250.000000000000000000
0x1e1b5d602365b0fe6931f2f5a62408d8e8c315e7,250.000000000000000000
0xd1587965621530f58339c21785031f21d2ed5a14,240.000000000000000000
0xd6a3e83e259befc5cd3e58f9083ec4f80574ae37,233.690877080206256476
0x9c715848270eb233bd93de9829011b687547391e,232.978800000000000000
0x0c3bce59c29d91b8fafb5aa8145b67e2a9a1cfda,232.322502254904617585
0xf3949f6e27dfecc5fb40eff08e697a32fbff15ad,222.982413621458140705
0xa19367978267b0bbe16ada4f118100c721e8bde8,220.000000000000000000
0x86aa562ffd58bd924299b27520cd6121bad577d1,200.000000000000000000
0x9d2c41ba3f434d26fce81615424479b4998c0d8e,191.944645758281807545
0x54715b6451a6aed81bdeef4605e0ee5136d4ff80,186.999999999999997140
0x23ec7e7695c8599736b8def7e41721e47eac7d87,163.550200000000000000
0xd1c1476d0ccf6224780f7ab950534be920868804,150.000000000000000000
0xc8a38ab0aa4f66af58d001354544323874e32acc,150.000000000000000000
0xc7a6cdd57a0795846b55dd9747b4ac26fdd16c25,122.000000000000000000
0xf5d420f33b2f196e9ff072217f2a07e08418264a,110.000000000000000000
0xcb342928a59263c01efda41563187d1138456957,107.231497320300151329
0x53fba4be1b37686450ed6c2c5a932d1779029de3,105.240000000000000000
0x32b8d0effe0693fe2f779ec4fb6b9818d06a4b10,100.000000000000000000
0x0ae781da98c698c10def6ff9f47abd86bf4f36c6,100.000000000000000000
0xa8dc7842330911482f5b28d9f5d6d1203b3beafc,100.000000000000000000
0x70b271ca2414f9db5067b8eac2f7de6a2fac0cc5,100.000000000000000000
0x1101a921286828211750c44708f1e67540bbbedf,100.000000000000000000
0x26c351893af2885113383143fdc03ebd98eb1ff3,99.598052517280232251
0x16851475310882cf7678c372af51dde534c097b1,93.909488000000000000
0x13abcbd2c850e32dd0c06a99ec942420fc7bec06,90.000000000000000000
0xc67f66ac01a7750c8ff807a7675c46de3889b35a,90.000000000000000000
0x43899765c63db2d1b359e2487048cb776f014693,87.576608985449525787
0x47bae63ee852953ef5c7ae1ba9d453cce421074f,82.622040000000000000
0x7e58d2d424d65dd79dd2210cce44aeff47eda3fd,60.000000000000000000
0xdee780fff6c1083844fc289fffba20c3f1348bb2,43.478260000000000000
0x440aba2a6742151f421c0961084a23139e18cdca,15.085690482543853612
0x21ae5bdcd5753caf4fca1798de3b74e97adc368b,11.485704509077446685
0xac17fd9ab464373d5c4e9c485c22d798150ca7ef,10.350030280136064486
0xd43a25b442e2c343dad472a871c5262cca275eb4,10.000000000000000000
0xffed1ac120f13c4b17c8d51c019a8f2b595a3235,10.000000000000000000
0x756d2e5c67eeeea765d6d8fdd280c9339749ba98,2.979772000000000000
0x103b9ccf3d606a820139ad9c5464e3e7792d7895,1.000000000000000000
0x2643c61d9aec8d762920cce6dceee329441f99ec,9.999999999E-9
